<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.09.09	06:00:00	1509.69	1510.68	1509.27	1509.67	3160	0	3
2019.09.09	07:00:00	1509.66	1510.17	1509.16	1509.61	1663	0	2
2019.09.09	08:00:00	1509.61	1511.55	1508.38	1510.35	4019	0	2
2019.09.09	09:00:00	1510.34	1510.35	1507.47	1509.55	6763	0	2
2019.09.09	10:00:00	1509.54	1509.76	1504.97	1505.15	7312	0	2
2019.09.09	11:00:00	1505.16	1508.73	1504.50	1508.23	5224	0	2
2019.09.09	12:00:00	1508.23	1510.14	1507.96	1509.11	4824	0	2
2019.09.09	13:00:00	1509.10	1511.25	1508.89	1509.71	3727	0	2
2019.09.09	14:00:00	1509.71	1514.08	1509.15	1511.37	6007	0	2
2019.09.09	15:00:00	1511.37	1515.03	1510.51	1514.05	9260	0	2
2019.09.09	16:00:00	1514.12	1515.50	1508.69	1510.36	13801	0	2
2019.09.09	17:00:00	1510.36	1510.48	1497.67	1499.02	14836	0	2
2019.09.09	18:00:00	1499.01	1503.13	1497.64	1500.48	10276	0	2
2019.09.09	19:00:00	1500.48	1506.68	1499.37	1503.36	9644	0	2
2019.09.09	20:00:00	1503.39	1504.56	1501.86	1504.16	6857	0	2
2019.09.09	21:00:00	1504.19	1504.41	1500.72	1501.56	5491	0	2
2019.09.09	22:00:00	1501.56	1501.86	1499.78	1499.80	4119	0	2
2019.09.09	23:00:00	1499.80	1500.18	1498.29	1498.92	2206	0	2
2019.09.10	01:00:00	1498.85	1499.95	1497.73	1498.59	2512	0	2
2019.09.10	02:00:00	1498.58	1499.37	1495.72	1496.25	3150	0	2
2019.09.10	03:00:00	1496.21	1497.39	1493.08	1493.25	6226	0	2
2019.09.10	04:00:00	1493.25	1493.83	1486.48	1487.79	13882	0	2
2019.09.10	05:00:00	1487.77	1489.89	1487.28	1489.16	6744	0	2
2019.09.10	06:00:00	1489.18	1490.55	1488.74	1489.98	3308	0	2
2019.09.10	07:00:00	1489.96	1490.88	1488.84	1489.90	2340	0	2
2019.09.10	08:00:00	1489.88	1490.75	1487.76	1488.88	4019	0	2
2019.09.10	09:00:00	1488.88	1492.30	1487.85	1491.13	7749	0	2
2019.09.10	10:00:00	1491.14	1495.74	1490.38	1493.73	7345	0	2
2019.09.10	11:00:00	1493.73	1496.84	1493.64	1494.05	6023	0	2
2019.09.10	12:00:00	1494.03	1496.00	1492.76	1495.23	4726	0	2
2019.09.10	13:00:00	1495.25	1496.44	1493.92	1495.27	4560	0	2
2019.09.10	14:00:00	1495.27	1495.30	1491.43	1491.91	9634	0	2
2019.09.10	15:00:00	1491.87	1496.97	1488.81	1495.62	13121	0	2
2019.09.10	16:00:00	1495.61	1501.00	1491.88	1497.94	19675	0	2
2019.09.10	17:00:00	1497.94	1499.31	1491.98	1496.10	18902	0	2
2019.09.10	18:00:00	1496.13	1497.72	1492.50	1494.50	12953	0	2
2019.09.10	19:00:00	1494.50	1496.58	1489.83	1491.28	12113	0	2
2019.09.10	20:00:00	1491.27	1493.09	1490.74	1492.92	8391	0	2
2019.09.10	21:00:00	1492.92	1493.77	1490.18	1491.02	6828	0	2
2019.09.10	22:00:00	1491.02	1491.04	1486.81	1486.81	8418	0	2
2019.09.10	23:00:00	1486.80	1488.13	1484.52	1486.14	3371	0	2
2019.09.11	01:00:00	1485.91	1487.87	1485.17	1487.49	2968	0	2
2019.09.11	02:00:00	1487.54	1487.93	1486.35	1487.00	2749	0	2
2019.09.11	03:00:00	1487.01	1489.21	1486.97	1488.87	5063	0	2
2019.09.11	04:00:00	1488.87	1493.01	1488.57	1492.35	8747	0	2
2019.09.11	05:00:00	1492.34	1492.50	1490.47	1490.80	5197	0	2
2019.09.11	06:00:00	1490.80	1491.48	1490.40	1491.07	3933	0	2
2019.09.11	07:00:00	1491.12	1491.40	1489.08	1490.95	4869	0	2
2019.09.11	08:00:00	1490.96	1494.80	1490.60	1494.35	8295	0	2
2019.09.11	09:00:00	1494.32	1495.00	1491.93	1492.92	8507	0	2
2019.09.11	10:00:00	1492.94	1493.79	1489.66	1489.98	9830	0	2
2019.09.11	11:00:00	1489.97	1493.98	1488.95	1493.88	6673	0	2
2019.09.11	12:00:00	1493.89	1494.79	1492.40	1492.67	6787	0	2
2019.09.11	13:00:00	1492.68	1493.67	1491.69	1493.35	5274	0	2
2019.09.11	14:00:00	1493.37	1493.60	1490.85	1491.18	6112	0	2
2019.09.11	15:00:00	1491.18	1493.37	1489.91	1491.58	11137	0	2
2019.09.11	16:00:00	1491.57	1492.36	1486.87	1491.97	17553	0	2
2019.09.11	17:00:00	1491.97	1494.74	1490.29	1494.57	14459	0	2
2019.09.11	18:00:00	1494.57	1497.69	1493.81	1494.55	11677	0	2
2019.09.11	19:00:00	1494.53	1495.21	1492.64	1493.71	8254	0	2
2019.09.11	20:00:00	1493.73	1496.57	1491.70	1495.46	7596	0	2
2019.09.11	21:00:00	1495.46	1497.53	1494.52	1497.23	4284	0	2
2019.09.11	22:00:00	1497.23	1498.28	1495.73	1495.83	3600	0	2
2019.09.11	23:00:00	1495.82	1496.73	1495.69	1496.66	1503	0	2
2019.09.12	01:00:00	1497.10	1497.95	1495.15	1496.86	1854	0	2
2019.09.12	02:00:00	1496.85	1498.49	1491.83	1493.09	6967	0	2
2019.09.12	03:00:00	1493.08	1493.65	1489.28	1490.29	7232	0	2
2019.09.12	04:00:00	1490.28	1494.13	1490.26	1493.17	8441	0	2
2019.09.12	05:00:00	1493.19	1493.70	1492.43	1492.90	3921	0	2
2019.09.12	06:00:00	1492.89	1494.95	1492.46	1493.52	4490	0	2
2019.09.12	07:00:00	1493.57	1496.19	1493.12	1496.05	3691	0	2
2019.09.12	08:00:00	1496.05	1498.37	1495.18	1497.86	7020	0	2
2019.09.12	09:00:00	1497.86	1502.26	1495.50	1501.13	8818	0	2
2019.09.12	10:00:00	1501.13	1504.01	1500.37	1502.94	9597	0	2
2019.09.12	11:00:00	1502.95	1505.92	1502.25	1504.46	7028	0	2
2019.09.12	12:00:00	1504.46	1504.81	1502.71	1503.77	5628	0	2
2019.09.12	13:00:00	1503.77	1503.85	1502.05	1502.63	4496	0	2
2019.09.12	14:00:00	1502.63	1514.05	1501.65	1512.70	9925	0	2
2019.09.12	15:00:00	1512.65	1524.20	1511.39	1516.17	23170	0	2
2019.09.12	16:00:00	1516.11	1520.49	1511.89	1516.29	20726	0	2
2019.09.12	17:00:00	1516.29	1517.97	1504.64	1510.52	21575	0	2
2019.09.12	18:00:00	1510.52	1514.70	1500.95	1503.21	16339	0	2
2019.09.12	19:00:00	1503.18	1504.95	1497.01	1498.59	11715	0	2
2019.09.12	20:00:00	1498.61	1500.91	1496.97	1498.46	9704	0	2
2019.09.12	21:00:00	1498.50	1500.34	1497.77	1498.42	5981	0	2
2019.09.12	22:00:00	1498.39	1499.92	1497.94	1499.17	3735	0	2
2019.09.12	23:00:00	1499.18	1499.45	1497.96	1499.03	2179	0	2
2019.09.13	01:00:00	1498.70	1499.44	1495.48	1496.96	2860	0	2
2019.09.13	02:00:00	1496.93	1498.45	1495.88	1497.91	2582	0	2
2019.09.13	03:00:00	1497.91	1501.07	1496.77	1498.52	5935	0	2
2019.09.13	04:00:00	1498.52	1498.84	1495.57	1496.88	5267	0	2
2019.09.13	05:00:00	1496.87	1498.01	1496.14	1496.63	3612	0	2
2019.09.13	06:00:00	1496.62	1497.72	1496.29	1497.67	1723	0	2
2019.09.13	07:00:00	1497.67	1498.90	1497.57	1497.85	2216	0	2
2019.09.13	08:00:00	1497.84	1497.99	1496.70	1497.56	2015	0	2
2019.09.13	09:00:00	1497.54	1506.04	1497.46	1505.02	6798	0	2
2019.09.13	10:00:00	1505.07	1505.76	1501.47	1505.13	9946	0	2
2019.09.13	11:00:00	1505.06	1507.51	1503.95	1505.70	7655	0	2
2019.09.13	12:00:00	1505.70	1507.05	1503.74	1506.34	7304	0	2
2019.09.13	13:00:00	1506.32	1507.86	1504.46	1505.18	5686	0	2
2019.09.13	14:00:00	1505.18	1509.05	1504.42	1508.11	6201	0	2
2019.09.13	15:00:00	1508.11	1509.03	1497.01	1500.46	14027	0	2
2019.09.13	16:00:00	1500.47	1506.18	1499.57	1503.97	13004	0	2
2019.09.13	17:00:00	1503.96	1504.55	1492.39	1495.81	17672	0	2
2019.09.13	18:00:00	1495.91	1497.12	1489.28	1490.86	13078	0	2
2019.09.13	19:00:00	1490.85	1492.35	1488.34	1490.25	10479	0	2
2019.09.13	20:00:00	1490.24	1493.73	1489.41	1491.73	9710	0	2
2019.09.13	21:00:00	1491.73	1492.04	1485.82	1486.55	7229	0	2
2019.09.13	22:00:00	1486.57	1489.68	1486.10	1487.03	5514	0	2
2019.09.13	23:00:00	1487.04	1489.19	1486.63	1488.35	2006	0	2
2019.09.16	01:00:00	1505.34	1506.95	1498.81	1504.38	9758	0	2
2019.09.16	02:00:00	1504.37	1508.07	1502.39	1506.17	6846	0	2
2019.09.16	03:00:00	1506.14	1512.17	1505.28	1505.66	11692	0	2
2019.09.16	04:00:00	1505.67	1510.53	1505.66	1507.59	14295	0	2
2019.09.16	05:00:00	1507.65	1508.15	1502.69	1502.91	8547	0	2
2019.09.16	06:00:00	1502.93	1505.20	1502.79	1503.12	5841	0	2
2019.09.16	07:00:00	1503.11	1505.75	1503.01	1504.29	3395	0	2
2019.09.16	08:00:00	1504.28	1505.52	1501.28	1503.89	7194	0	2
2019.09.16	09:00:00	1503.83	1507.11	1502.93	1505.05	9727	0	2
2019.09.16	10:00:00	1505.07	1505.07	1502.55	1503.70	9097	0	2
2019.09.16	11:00:00	1503.69	1504.15	1499.08	1502.49	9136	0	2
2019.09.16	12:00:00	1502.35	1504.15	1500.76	1503.86	8361	0	2
2019.09.16	13:00:00	1503.88	1505.15	1502.58	1502.97	6342	0	2
2019.09.16	14:00:00	1502.97	1505.01	1502.59	1503.65	7448	0	2
2019.09.16	15:00:00	1503.59	1504.62	1501.41	1501.55	10633	0	2
2019.09.16	16:00:00	1501.53	1503.22	1496.35	1497.49	16861	0	2
2019.09.16	17:00:00	1497.52	1500.64	1495.93	1499.49	14021	0	2
2019.09.16	18:00:00	1499.52	1506.28	1499.46	1503.92	15394	0	2
2019.09.16	19:00:00	1503.89	1504.66	1502.47	1503.19	8466	0	2
2019.09.16	20:00:00	1503.19	1504.40	1499.72	1502.22	7475	0	2
2019.09.16	21:00:00	1502.23	1502.74	1499.70	1501.86	5966	0	2
2019.09.16	22:00:00	1501.86	1503.16	1496.97	1498.88	6450	0	2
2019.09.16	23:00:00	1498.85	1499.42	1497.43	1498.45	2229	0	2
2019.09.17	01:00:00	1498.92	1500.17	1498.20	1499.13	2326	0	2
2019.09.17	02:00:00	1499.13	1499.19	1496.92	1498.10	2521	0	2
2019.09.17	03:00:00	1498.09	1499.39	1496.94	1497.21	6011	0	2
2019.09.17	04:00:00	1497.21	1499.93	1497.15	1499.81	8304	0	2
2019.09.17	05:00:00	1499.87	1500.92	1498.50	1498.60	6135	0	2
2019.09.17	06:00:00	1498.60	1499.23	1497.57	1498.12	4698	0	2
2019.09.17	07:00:00	1498.10	1498.57	1496.23	1498.21	3114	0	2
2019.09.17	08:00:00	1498.15	1499.04	1497.07	1497.43	4351	0	2
2019.09.17	09:00:00	1497.37	1497.37	1493.46	1494.37	8422	0	2
2019.09.17	10:00:00	1494.38	1498.78	1494.16	1497.82	6594	0	2
2019.09.17	11:00:00	1497.83	1498.71	1496.97	1497.71	5127	0	2
2019.09.17	12:00:00	1497.69	1500.04	1497.22	1498.11	5595	0	2
2019.09.17	13:00:00	1498.08	1499.31	1495.83	1498.96	4840	0	2
2019.09.17	14:00:00	1498.96	1501.52	1498.59	1501.08	6414	0	2
2019.09.17	15:00:00	1501.06	1505.19	1500.90	1503.07	12243	0	2
2019.09.17	16:00:00	1503.04	1505.73	1497.91	1501.57	19569	0	2
2019.09.17	17:00:00	1501.57	1504.18	1500.73	1501.92	15021	0	2
2019.09.17	18:00:00	1501.93	1506.01	1501.60	1504.91	13983	0	2
2019.09.17	19:00:00	1504.90	1507.12	1504.08	1505.84	10193	0	2
2019.09.17	20:00:00	1505.82	1507.00	1503.23	1503.68	8679	0	2
2019.09.17	21:00:00	1503.68	1503.97	1501.92	1502.55	6539	0	2
2019.09.17	22:00:00	1502.55	1503.70	1501.33	1502.07	4698	0	2
2019.09.17	23:00:00	1502.08	1502.31	1500.92	1501.37	2374	0	2
2019.09.18	01:00:00	1501.32	1502.28	1501.00	1501.27	1813	0	2
2019.09.18	02:00:00	1501.29	1501.82	1500.44	1500.85	2253	0	2
2019.09.18	03:00:00	1500.85	1501.89	1500.76	1501.16	3058	0	2
2019.09.18	04:00:00	1501.20	1503.64	1500.62	1503.00	6517	0	2
2019.09.18	05:00:00	1503.01	1503.38	1501.62	1502.05	3114	0	2
2019.09.18	06:00:00	1502.05	1503.18	1501.62	1502.90	2681	0	2
2019.09.18	07:00:00	1502.89	1503.14	1501.84	1502.39	2009	0	2
2019.09.18	08:00:00	1502.39	1503.46	1501.64	1502.16	2996	0	2
2019.09.18	09:00:00	1502.16	1502.71	1500.79	1501.67	5437	0	2
2019.09.18	10:00:00	1501.66	1502.18	1501.12	1501.68	4144	0	2
2019.09.18	11:00:00	1501.68	1502.12	1500.73	1501.72	2917	0	2
2019.09.18	12:00:00	1501.72	1503.14	1501.50	1502.62	3255	0	2
2019.09.18	13:00:00	1502.62	1502.81	1499.51	1501.19	3399	0	2
2019.09.18	14:00:00	1501.17	1501.82	1501.03	1501.62	3323	0	2
2019.09.18	15:00:00	1501.62	1505.27	1501.44	1504.62	8572	0	2
2019.09.18	16:00:00	1504.62	1506.62	1503.72	1504.66	11708	0	2
2019.09.18	17:00:00	1504.68	1508.23	1503.61	1507.10	8995	0	2
2019.09.18	18:00:00	1507.10	1511.08	1507.06	1507.89	11493	0	2
2019.09.18	19:00:00	1507.90	1511.08	1507.67	1508.58	7953	0	2
2019.09.18	20:00:00	1508.60	1511.56	1504.88	1507.64	10650	0	2
2019.09.18	21:00:00	1507.69	1508.30	1483.45	1490.50	22693	0	2
2019.09.18	22:00:00	1490.45	1496.14	1486.28	1492.27	14353	0	2
2019.09.18	23:00:00	1492.27	1493.94	1491.69	1493.67	2438	0	2
2019.09.19	01:00:00	1493.99	1494.15	1492.60	1493.33	1736	0	2
2019.09.19	02:00:00	1493.33	1493.33	1490.03	1491.17	3846	0	2
2019.09.19	03:00:00	1491.17	1491.80	1489.14	1490.64	4851	0	2
2019.09.19	04:00:00	1490.60	1493.29	1489.01	1493.05	10519	0	2
2019.09.19	05:00:00	1493.05	1493.06	1491.42	1492.57	6318	0	2
2019.09.19	06:00:00	1492.59	1495.21	1492.09	1494.44	7997	0	2
2019.09.19	07:00:00	1494.43	1496.26	1493.97	1495.43	4352	0	2
2019.09.19	08:00:00	1495.44	1497.36	1494.72	1496.61	6103	0	2
2019.09.19	09:00:00	1496.57	1497.36	1494.99	1496.32	8198	0	2
2019.09.19	10:00:00	1496.35	1498.25	1493.63	1494.78	11282	0	2
2019.09.19	11:00:00	1494.79	1498.11	1494.72	1497.38	7645	0	2
2019.09.19	12:00:00	1497.39	1499.03	1496.49	1496.76	6531	0	2
2019.09.19	13:00:00	1496.76	1498.72	1495.72	1498.66	5331	0	2
2019.09.19	14:00:00	1498.66	1502.16	1498.03	1501.42	8713	0	2
2019.09.19	15:00:00	1501.42	1504.15	1499.11	1503.78	13935	0	2
2019.09.19	16:00:00	1503.71	1504.53	1500.53	1501.14	15343	0	2
2019.09.19	17:00:00	1501.14	1503.47	1499.53	1500.50	12411	0	2
2019.09.19	18:00:00	1500.50	1500.86	1496.61	1498.56	10102	0	2
2019.09.19	19:00:00	1498.54	1499.97	1496.94	1499.30	6628	0	2
2019.09.19	20:00:00	1499.33	1501.65	1498.64	1500.33	11018	0	2
2019.09.19	21:00:00	1500.36	1501.04	1499.27	1499.49	7065	0	2
2019.09.19	22:00:00	1499.50	1499.57	1497.07	1498.71	4788	0	2
2019.09.19	23:00:00	1498.69	1499.10	1498.18	1498.64	1426	0	2
2019.09.20	01:00:00	1499.13	1499.50	1497.97	1498.18	1559	0	2
2019.09.20	02:00:00	1498.19	1499.90	1498.12	1499.66	2057	0	2
2019.09.20	03:00:00	1499.66	1500.47	1498.40	1499.64	4521	0	2
2019.09.20	04:00:00	1499.65	1502.15	1499.65	1502.05	6180	0	2
2019.09.20	05:00:00	1502.04	1503.77	1501.10	1503.31	4598	0	2
2019.09.20	06:00:00	1503.31	1504.30	1502.99	1503.50	3866	0	2
2019.09.20	07:00:00	1503.49	1505.45	1503.29	1504.50	3068	0	2
2019.09.20	08:00:00	1504.49	1506.02	1503.30	1505.76	4487	0	2
2019.09.20	09:00:00	1505.71	1506.84	1503.68	1504.39	8084	0	2
2019.09.20	10:00:00	1504.40	1506.66	1502.83	1503.41	7244	0	2
2019.09.20	11:00:00	1503.41	1505.93	1503.27	1504.99	4819	0	2
2019.09.20	12:00:00	1504.98	1505.60	1503.51	1503.56	4862	0	2
2019.09.20	13:00:00	1503.56	1504.84	1503.14	1503.90	4213	0	2
2019.09.20	14:00:00	1503.90	1504.08	1499.81	1499.95	5193	0	2
2019.09.20	15:00:00	1499.95	1502.03	1498.69	1501.50	7051	0	2
2019.09.20	16:00:00	1501.51	1504.00	1499.37	1501.86	11238	0	2
2019.09.20	17:00:00	1501.85	1505.06	1500.54	1504.38	9913	0	2
2019.09.20	18:00:00	1504.32	1504.61	1502.06	1502.30	8779	0	2
2019.09.20	19:00:00	1502.30	1503.67	1501.36	1503.34	4595	0	2
2019.09.20	20:00:00	1503.34	1512.42	1502.85	1510.16	16634	0	2
2019.09.20	21:00:00	1510.13	1514.30	1509.45	1512.62	11437	0	2
2019.09.20	22:00:00	1512.61	1517.07	1512.59	1516.50	8702	0	2
2019.09.20	23:00:00	1516.49	1517.03	1515.40	1516.49	2802	0	2
2019.09.23	01:00:00	1513.73	1514.47	1510.63	1513.51	3743	0	2
2019.09.23	02:00:00	1513.53	1514.46	1512.82	1514.46	3247	0	2
2019.09.23	03:00:00	1514.46	1515.05	1513.91	1514.07	3158	0	2
2019.09.23	04:00:00	1514.06	1518.20	1511.69	1518.14	10132	0	2
2019.09.23	05:00:00	1518.13	1519.60	1516.38	1517.42	9101	0	2
2019.09.23	06:00:00	1517.42	1517.42	1515.80	1516.70	3958	0	2
2019.09.23	07:00:00	1516.70	1516.70	1514.93	1515.34	2464	0	2
2019.09.23	08:00:00	1515.33	1516.29	1514.08	1515.65	5486	0	2
2019.09.23	09:00:00	1515.66	1516.30	1512.93	1514.18	8417	0	2
2019.09.23	10:00:00	1514.18	1518.51	1511.57	1517.80	12894	0	2
2019.09.23	11:00:00	1517.74	1521.29	1516.93	1520.65	13703	0	2
2019.09.23	12:00:00	1520.68	1520.83	1518.09	1518.12	8405	0	2
2019.09.23	13:00:00	1518.14	1520.65	1517.78	1519.30	5148	0	2
2019.09.23	14:00:00	1519.31	1520.08	1518.52	1519.19	6354	0	2
2019.09.23	15:00:00	1519.18	1519.82	1516.29	1518.84	9487	0	2
2019.09.23	16:00:00	1518.84	1522.54	1517.12	1522.29	17492	0	2
2019.09.23	17:00:00	1522.33	1526.28	1521.76	1525.96	15851	0	2
2019.09.23	18:00:00	1525.95	1526.84	1522.27	1522.97	11412	0	2
2019.09.23	19:00:00	1522.97	1523.58	1520.63	1522.95	6653	0	2
2019.09.23	20:00:00	1522.97	1524.51	1521.77	1523.34	6412	0	2
2019.09.23	21:00:00	1523.34	1526.13	1522.98	1523.98	5720	0	2
2019.09.23	22:00:00	1523.95	1524.83	1522.86	1524.73	5645	0	2
2019.09.23	23:00:00	1524.62	1524.62	1522.04	1522.12	2086	0	2
2019.09.24	01:00:00	1522.38	1523.25	1521.98	1522.41	1353	0	2
2019.09.24	02:00:00	1522.41	1522.71	1519.58	1520.89	4278	0	2
2019.09.24	03:00:00	1520.89	1522.23	1520.42	1521.28	4798	0	2
2019.09.24	04:00:00	1521.28	1522.18	1519.46	1520.94	6257	0	2
2019.09.24	05:00:00	1520.96	1521.98	1520.04	1521.54	2577	0	2
2019.09.24	06:00:00	1521.54	1521.71	1520.98	1521.23	2510	0	2
2019.09.24	07:00:00	1521.23	1521.99	1519.58	1520.27	3044	0	2
2019.09.24	08:00:00	1520.27	1521.78	1519.45	1521.00	5037	0	2
2019.09.24	09:00:00	1521.00	1522.46	1519.40	1522.37	7080	0	2
2019.09.24	10:00:00	1522.31	1523.94	1520.24	1523.12	6537	0	2
2019.09.24	11:00:00	1523.13	1523.87	1521.04	1521.87	7256	0	2
2019.09.24	12:00:00	1521.83	1521.89	1519.60	1520.98	5844	0	2
2019.09.24	13:00:00	1520.96	1522.27	1520.68	1521.31	3853	0	2
2019.09.24	14:00:00	1521.29	1521.48	1519.90	1520.73	4396	0	2
2019.09.24	15:00:00	1520.73	1523.14	1520.23	1521.70	7563	0	2
2019.09.24	16:00:00	1521.69	1522.94	1515.64	1517.70	14964	0	2
2019.09.24	17:00:00	1517.69	1524.40	1517.40	1522.74	20008	0	2
2019.09.24	18:00:00	1522.72	1529.11	1522.66	1527.22	15135	0	2
2019.09.24	19:00:00	1527.28	1535.70	1525.69	1534.26	18251	0	2
2019.09.24	20:00:00	1534.17	1535.11	1530.03	1531.48	16291	0	2
2019.09.24	21:00:00	1531.47	1534.00	1524.62	1533.79	18826	0	2
2019.09.24	22:00:00	1533.75	1534.50	1531.80	1532.73	12444	0	2
2019.09.24	23:00:00	1532.81	1532.90	1530.93	1531.45	3511	0	2
2019.09.25	01:00:00	1532.07	1534.00	1530.98	1531.31	3209	0	2
2019.09.25	02:00:00	1531.36	1531.98	1530.97	1531.73	2661	0	2
2019.09.25	03:00:00	1531.75	1535.15	1531.45	1533.86	7762	0	2
2019.09.25	04:00:00	1533.85	1534.48	1529.42	1529.84	11007	0	2
2019.09.25	05:00:00	1529.87	1530.99	1528.07	1529.14	8343	0	2
2019.09.25	06:00:00	1529.13	1530.28	1528.48	1529.97	4586	0	2
2019.09.25	07:00:00	1529.97	1530.38	1528.83	1529.02	2892	0	2
2019.09.25	08:00:00	1529.01	1529.50	1527.66	1528.75	5633	0	2
2019.09.25	09:00:00	1528.69	1530.19	1527.69	1529.11	7749	0	2
2019.09.25	10:00:00	1529.07	1532.15	1527.96	1531.78	9818	0	2
2019.09.25	11:00:00	1531.79	1532.91	1530.47	1531.87	6961	0	2
2019.09.25	12:00:00	1531.86	1532.26	1530.22	1530.34	6669	0	2
2019.09.25	13:00:00	1530.34	1530.78	1528.44	1529.06	5065	0	2
2019.09.25	14:00:00	1529.06	1530.54	1527.88	1528.24	4767	0	2
2019.09.25	15:00:00	1528.24	1529.24	1526.08	1527.94	9053	0	2
2019.09.25	16:00:00	1527.92	1529.78	1525.63	1528.29	13541	0	2
2019.09.25	17:00:00	1528.27	1530.49	1514.36	1517.98	20904	0	2
2019.09.25	18:00:00	1517.98	1519.66	1508.40	1508.42	16143	0	2
2019.09.25	19:00:00	1508.41	1509.84	1500.40	1505.45	16971	0	2
2019.09.25	20:00:00	1505.45	1506.69	1504.04	1505.61	8593	0	2
2019.09.25	21:00:00	1505.60	1505.74	1500.88	1504.38	9947	0	2
2019.09.25	22:00:00	1504.38	1505.80	1503.80	1504.33	7764	0	2
2019.09.25	23:00:00	1504.34	1505.05	1503.40	1503.67	2301	0	2
2019.09.26	01:00:00	1503.87	1505.07	1503.03	1505.03	2477	0	2
2019.09.26	02:00:00	1504.99	1507.21	1504.81	1506.53	3719	0	2
2019.09.26	03:00:00	1506.54	1509.00	1506.48	1507.61	6330	0	2
2019.09.26	04:00:00	1507.59	1509.55	1506.98	1508.54	8037	0	2
2019.09.26	05:00:00	1508.52	1510.22	1507.63	1508.89	6021	0	2
2019.09.26	06:00:00	1508.89	1509.68	1508.47	1509.05	4325	0	2
2019.09.26	07:00:00	1509.04	1510.02	1508.61	1509.84	1898	0	2
2019.09.26	08:00:00	1509.84	1511.16	1507.87	1508.43	4941	0	2
2019.09.26	09:00:00	1508.43	1510.00	1507.31	1508.94	7005	0	2
2019.09.26	10:00:00	1508.94	1509.42	1505.45	1506.51	9042	0	2
2019.09.26	11:00:00	1506.51	1508.71	1505.70	1508.46	6228	0	2
2019.09.26	12:00:00	1508.45	1508.81	1506.79	1507.82	5640	0	2
2019.09.26	13:00:00	1507.80	1510.27	1507.29	1509.29	5951	0	2
2019.09.26	14:00:00	1509.30	1509.57	1505.02	1505.65	5583	0	2
2019.09.26	15:00:00	1505.61	1507.79	1500.29	1507.09	14047	0	2
2019.09.26	16:00:00	1507.09	1512.35	1505.97	1509.51	18351	0	2
2019.09.26	17:00:00	1509.48	1510.38	1505.87	1508.40	16655	0	2
2019.09.26	18:00:00	1508.39	1511.17	1508.17	1508.38	15928	0	2
2019.09.26	19:00:00	1508.35	1508.94	1505.87	1506.16	10083	0	2
2019.09.26	20:00:00	1506.16	1508.98	1504.45	1506.16	10387	0	2
2019.09.26	21:00:00	1506.16	1509.58	1506.14	1507.88	7228	0	2
2019.09.26	22:00:00	1507.86	1507.88	1501.82	1504.39	9421	0	2
2019.09.26	23:00:00	1504.43	1505.70	1503.81	1504.44	2004	0	2
2019.09.27	01:00:00	1504.67	1505.51	1504.13	1505.50	1257	0	2
2019.09.27	02:00:00	1505.50	1506.87	1505.03	1506.80	2389	0	2
2019.09.27	03:00:00	1506.85	1507.44	1505.29	1505.71	4532	0	2
2019.09.27	04:00:00	1505.72	1507.05	1504.82	1505.71	7144	0	2
2019.09.27	05:00:00	1505.72	1506.11	1504.65	1505.76	4799	0	2
2019.09.27	06:00:00	1505.77	1506.80	1505.27	1506.74	3950	0	2
2019.09.27	07:00:00	1506.74	1506.99	1506.00	1506.80	2049	0	2
2019.09.27	08:00:00	1506.80	1507.03	1504.70	1504.75	3089	0	2
2019.09.27	09:00:00	1504.73	1505.29	1496.18	1497.76	12879	0	2
2019.09.27	10:00:00	1497.69	1499.87	1496.69	1498.86	9736	0	2
2019.09.27	11:00:00	1498.82	1499.70	1496.60	1496.86	5982	0	2
2019.09.27	12:00:00	1496.86	1498.08	1493.62	1494.03	5979	0	2
2019.09.27	13:00:00	1494.04	1494.98	1490.72	1492.67	7852	0	2
2019.09.27	14:00:00	1492.67	1495.61	1492.54	1494.89	5646	0	2
2019.09.27	15:00:00	1494.89	1497.09	1492.59	1495.47	12696	0	2
2019.09.27	16:00:00	1495.46	1495.80	1486.84	1491.94	18874	0	2
2019.09.27	17:00:00	1491.88	1495.40	1489.86	1493.27	15954	0	2
2019.09.27	18:00:00	1493.29	1499.10	1490.88	1493.82	17872	0	2
2019.09.27	19:00:00	1493.83	1502.64	1493.16	1502.17	18733	0	2
2019.09.27	20:00:00	1502.14	1503.14	1498.34	1498.80	16107	0	2
2019.09.27	21:00:00	1498.80	1499.96	1496.68	1499.32	11811	0	2
2019.09.27	22:00:00	1499.32	1499.51	1495.98	1496.36	9590	0	2
2019.09.27	23:00:00	1496.39	1498.25	1496.39	1496.86	2143	0	2
2019.09.30	01:00:00	1494.81	1500.55	1494.54	1498.20	4122	0	2
2019.09.30	02:00:00	1498.20	1498.54	1496.24	1496.29	3250	0	2
2019.09.30	03:00:00	1496.29	1497.28	1495.42	1496.91	4822	0	2
2019.09.30	04:00:00	1496.91	1497.21	1492.86	1493.54	10559	0	2
2019.09.30	05:00:00	1493.53	1493.90	1491.19	1492.00	5959	0	2
2019.09.30	06:00:00	1492.00	1492.66	1491.13	1492.03	3818	0	2
2019.09.30	07:00:00	1492.02	1493.90	1491.60	1493.65	2991	0	2
2019.09.30	08:00:00	1493.65	1494.22	1492.60	1493.80	4968	0	2
